Id,SalePrice
0,124755.74908115357
1,153465.05058735918
2,186427.65405151568
3,187268.38757253007
4,199465.91672161658
5,184209.91909068567
6,174945.24554969586
7,166044.44363207993
8,171325.83816866623
9,122443.6181482388
10,198554.122348377
11,90864.80675301845
12,100206.39110067657
13,151427.5067224215
14,154672.9034699343
15,406248.68075686914
16,256415.142877322
17,282411.5509887097
18,276024.1253838204
19,457712.2190355895
20,333451.6401274509
21,201863.41905834392
22,167856.86794255755
23,177094.73679957294
24,179991.378710119
25,192413.42813917194
26,395126.1611077373
27,228927.73169962387
28,216359.4676441996
29,209772.98551450006
30,191809.75253552553
31,95745.66769307927
32,182351.04317150312
33,302568.1826917568
34,294940.65418128495
35,228035.4815630783
36,191791.24162259465
37,153896.06511557574
38,153495.95836506915
39,148482.54340368396
40,172560.60035153513
41,161880.69314788296
42,323054.6896966743
43,228626.69960378244
44,222988.23215810198
45,188071.23528019548
46,219410.19274357552
47,201713.83200682118
48,166025.99573443923
49,153581.61933794653
50,146507.48615454457
51,175532.53499138833
52,152298.0721922742
53,156378.18294941288
54,179166.67415627593
55,150132.85280017508
56,161771.9886463667
57,126409.20449339553
58,222464.02144638618
59,130528.72010332717
60,138874.8309406631
61,166895.13179431687
62,111385.34207199272
63,126392.00862717464
64,129981.82551063418
65,124286.22514543259
66,105142.25042916936
67,123408.25134222461
68,146742.24168940878
69,174115.05792494287
70,107301.76826593064
71,95171.86788720843
72,136608.4860722665
73,121750.73081864555
74,157053.06445591172
75,114616.34690535134
76,72122.68832994519
77,168171.39588816906
78,201631.43930212187
79,96035.82484818528
80,144259.70927455302
81,143313.4383556502
82,233527.76662442705
83,74013.43871317968
84,106428.52729286434
85,132247.89554286457
86,135097.26288383536
87,132691.89705848385
88,120644.14403423369
89,148749.77999573972
90,107362.13910797826
91,123065.35615145107
92,151844.3506813788
93,113906.82615466713
94,171207.8647561072
95,82573.74948885107
96,104395.2533568537
97,82459.9070094544
98,88833.21248304934
99,142639.1634672441
100,109692.35158828145
101,127624.68373971387
102,114235.10360481446
103,161842.46419531645
104,146755.25065474072
105,222889.42163801863
106,78689.23836855126
107,232183.18932266717
108,137149.2083602943
109,138016.39256025574
110,122548.0349040338
111,150652.84732977924
112,228593.14745061993
113,116774.123983276
114,199276.55489266297
115,228395.26892058444
116,207980.95267429648
117,144654.79576339532
118,139078.46213455038
119,190494.97290388707
120,143431.50848410075
121,127393.44290800007
122,340266.9314729121
123,230960.63446189975
124,138411.1848865353
125,73568.10279937221
126,102121.53968007735
127,151941.3285589523
128,105039.58989835609
129,135974.7300797159
130,100020.26720669348
131,114684.37042528088
132,125557.46883324675
133,123253.90448122467
134,116883.55926246507
135,234905.23362061064
136,166636.44706640695
137,184563.12638809014
138,195458.34248273747
139,186492.475705662
140,74333.86475103439
141,114105.56301442896
142,103202.3746099618
143,278318.8095038127
144,255539.24032759454
145,168297.3604565803
146,165661.62596284563
147,222071.19964857458
148,192724.25146905112
149,163431.32613621897
150,138923.261570933
151,160522.92649599057
152,159200.2633849267
153,128105.84867660605
154,85164.37161857873
155,76296.58389865176
156,92095.39867009278
157,128881.49958658892
158,145353.02297257114
159,137604.66381122966
160,136819.703932266
161,145883.30763884264
162,299614.34663244896
163,202534.93365953153
164,122353.2589651446
165,164569.39348447358
166,186273.0883646263
167,279287.0789416002
168,179910.2139441399
169,364074.64226374787
170,224251.14345201245
171,239546.16777620296
172,172620.25760429204
173,178997.1509813283
174,182200.8288928192
175,155098.2314861212
176,186647.03015263227
177,195173.3562084139
178,176762.01853510173
179,263215.5102515313
180,184425.86385379016
181,221752.59436428134
182,220323.38937859787
183,223431.41227318646
184,186435.9252114631
185,150113.7950982462
186,149929.61753796175
187,137055.16835611057
188,141083.80714362732
189,118313.9438017564
190,121049.01065702425
191,91155.55957691619
192,96167.91301797066
193,156895.96667609524
194,153698.6029122823
195,147086.5690806957
196,157373.52319614546
197,147701.35875018573
198,150310.07734854802
199,157361.57481604652
200,457762.46914375946
201,403411.34301997576
202,373458.32697000867
203,416094.71043977374
204,302804.771249388
205,330178.4088253495
206,389091.45123727014
207,336575.84654231917
208,300581.9425787304
209,347685.3407774961
210,257620.2656405093
211,453835.3005655828
212,306253.45769352507
213,235813.83707840188
214,180810.00557393747
215,178160.2396528154
216,210241.6484129225
217,407010.3057833315
218,408721.68043820956
219,304278.6200643163
220,256970.31587124395
221,311721.95114974596
222,179531.59698884696
223,169855.370972275
224,176086.77132893127
225,169214.304315295
226,173266.59805148523
227,186166.86318450203
228,191695.8748588124
229,182924.35521706904
230,179054.76330523295
231,279245.09149217786
232,169937.31846757242
233,189898.3000185934
234,159771.74119912813
235,265683.29436508304
236,165000.12771418985
237,394846.95329905837
238,327499.8978805788
239,249580.19579069613
240,249665.05544497585
241,245495.6457547386
242,244819.31772409807
243,289385.18950900494
244,233354.5347772628
245,413724.4441792106
246,210474.61167766684
247,214303.60827886162
248,283612.47379393986
249,237613.12861799102
250,265933.13024518394
251,259892.89620111897
252,256954.18672002808
253,222261.79970268265
254,210523.55200939358
255,189626.79563868104
256,164343.89658223029
257,123418.24762138314
258,205941.63590198293
259,254676.3964006708
260,174483.15128518222
261,119898.80880167056
262,154019.3199131821
263,211351.96963337535
264,231586.63443308484
265,190338.19177415295
266,167920.00437209144
267,185416.61654342213
268,170044.17694678935
269,173423.68712299925
270,124529.2420772103
271,123512.95559209104
272,115493.94875399601
273,123537.39859360183
274,128580.59651628455
275,116118.77085825746
276,366927.5269859335
277,212831.67298287273
278,269039.30848954356
279,192742.61440228185
280,184662.00901099725
281,172252.89317462267
282,166709.83989498392
283,315764.52325278556
284,217400.13624326908
285,220057.56558679673
286,212639.26041025977
287,228189.3706155168
288,161480.31625822707
289,133804.466521372
290,237086.86162695178
291,118380.71109369617
292,131408.16342697025
293,195964.66045664024
294,166254.53329066088
295,125065.9192012644
296,118144.22616320221
297,145486.22316134386
298,155880.33195208944
299,159173.57582212947
300,140178.04028333537
301,181282.826351728
302,175280.37900767982
303,113380.7588988815
304,154748.85408605338
305,173222.6158710405
306,202254.96811941173
307,143709.84103134176
308,167447.39533595892
309,143446.51734395116
310,126795.81509813017
311,127568.39335121165
312,141955.23094621403
313,124444.10946523161
314,134628.95061517062
315,122526.2653726341
316,119325.66833551218
317,131794.66628584208
318,117179.10356661113
319,166349.74486948812
320,134450.4049956851
321,88273.2474085229
322,142218.9659200456
323,100068.19485571308
324,116904.99374793885
325,152727.94328337433
326,153947.26609143708
327,57343.21821645198
328,93401.86045293498
329,83887.308686827
330,180611.5794852015
331,149201.45500525172
332,124802.6071604525
333,142088.25326349054
334,137967.06131339076
335,126147.35316714043
336,118607.04492624782
337,128696.94573388166
338,114061.54691130861
339,119216.7561240918
340,130500.35408453215
341,143939.79126619134
342,147312.83490543676
343,146182.83282032027
344,137288.10264774572
345,119519.03826939045
346,130928.59639129872
347,115628.15875655624
348,118494.2807385303
349,147374.84842039197
350,95062.11245077512
351,99383.53397287703
352,122954.59358584188
353,100274.27392185885
354,63479.360604630296
355,100839.76802194367
356,105808.89677989876
357,132054.8878307967
358,114022.44624828138
359,62872.620403817906
360,114844.79454504105
361,150624.8264820745
362,55424.70008792149
363,134550.27991200399
364,133967.9692312998
365,102308.35014327592
366,105130.81668982052
367,136032.6579628475
368,111953.82367945637
369,142241.64232579773
370,154036.6206086664
371,88357.11353221163
372,128689.36492922434
373,116053.60431631465
374,147479.4098222017
375,126357.5480786553
376,78725.41549130536
377,124807.82810212753
378,81673.12491179522
379,154440.46490246622
380,139004.43746461743
381,84992.13318148817
382,133380.7224757512
383,129418.13442299115
384,135475.21605190358
385,151880.3817042103
386,147395.84169639353
387,57721.83871021568
388,107793.72440832929
389,116157.93233747502
390,153832.15595329553
391,123113.98989539949
392,131685.13077379414
393,177273.48093246494
394,138341.01428601894
395,220362.04587203663
396,152241.43779431103
397,141201.84028460237
398,121450.16862023636
399,151011.57319246046
400,121910.49703582816
401,273917.69989914785
402,263894.2592251833
403,263894.2592251833
404,332877.515788539
405,342121.12897327205
406,247831.85474802624
407,294640.1730910343
408,199646.25154784723
409,265861.54203377216
410,261038.49924325597
411,169161.4236568124
412,233403.6896256886
413,142771.05961121173
414,219177.30461168932
415,188373.77872692066
416,206942.2908190994
417,223113.9907483042
418,136694.1430315005
419,137934.92072630278
420,231858.63750640285
421,236979.67285869422
422,194497.7908111491
423,209169.8156998112
424,256294.87462333383
425,308438.89162286225
426,196337.27079532557
427,298159.40136804903
428,169231.42477967887
429,127906.3203892321
430,144690.81145581353
431,101162.07604324498
432,137756.7889235007
433,118742.2844363304
434,139925.14009274816
435,121666.44422437774
436,105177.81121981444
437,110020.71323800099
438,141949.26932485367
439,160293.80007956826
440,161897.25487292086
441,143113.717859504
442,213605.36391192125
443,147379.38989768407
444,180852.66402903383
445,165238.46163691013
446,186321.6834847689
447,108995.50677173329
448,133441.4443478072
449,121314.1437895522
450,200550.72001587
451,292413.5729130762
452,133123.53888382926
453,71528.52122415915
454,333071.4944078062
455,73575.06431165352
456,258487.22450466422
457,140772.62537275572
458,163793.95009027564
459,137886.00364193966
460,411813.1893412257
461,350388.1276942442
462,212424.3413268517
463,203197.89434552199
464,203203.37306832874
465,409737.30168975017
466,134762.89740728145
467,157050.8697516485
468,120874.67293785555
469,133332.7537748492
470,146943.2548055757
471,140762.2681933378
472,178066.50211716734
473,179972.7197277408
474,173500.2865233195
475,192800.89316444666
476,189694.39384548075
477,158299.1012466906
478,235073.97215754067
479,197620.0115909158
480,175211.0745911554
481,186558.70579441998
482,203300.84807008915
483,332024.0371706082
484,391731.32103072543
485,142627.71547053792
486,311531.9596381333
487,180859.44505092874
488,238732.8263369627
489,175664.14140754298
490,274358.2088307893
491,203057.26015846172
492,164751.6773595943
493,185997.58924203197
494,130959.79861868004
495,303426.20871178847
496,152860.12272643688
497,322934.25478460814
498,143968.86691531911
499,115503.78958306358
500,118254.62650405598
501,90739.2674384054
502,100739.73069113764
503,106479.94829627141
504,153906.37622210424
505,160602.1671101074
506,297505.89831444883
507,434044.1454463728
508,400108.00830609223
509,428743.6878079359
510,465212.72757395764
511,352873.94091968064
512,265087.18886758294
513,319073.68568954966
514,475378.16670523013
515,271304.1704454251
516,396076.57259842416
517,388791.5872715785
518,310067.29144395894
519,194068.10405916843
520,329776.4475324254
521,224033.29421074892
522,205724.73584875057
523,164306.48081836075
524,200939.12169419293
525,192888.440218758
526,183350.1733480653
527,176369.21094441737
528,191348.45289219852
529,217512.85873297602
530,217965.85481791664
531,208361.77907550873
532,169621.95731303556
533,238506.92275165385
534,186606.33648929704
535,235930.87678074662
536,327999.49263487186
537,334405.42893728043
538,246417.30818984212
539,301286.9476432267
540,256727.5225789625
541,217323.91984976328
542,252596.7114254611
543,269996.3142207972
544,229067.7441186471
545,242095.4915204404
546,251715.10850768763
547,217732.54251510298
548,194529.468204308
549,195732.3326593418
550,136227.38548449293
551,189049.35787223763
552,185641.7141850997
553,187785.9669058919
554,206376.8155900757
555,189919.52735961898
556,200780.82518454513
557,123380.29762998474
558,134046.54976372927
559,104006.17625927107
560,107718.19477709511
561,167409.57233308145
562,143757.0113997551
563,232671.70634904265
564,326598.43815774284
565,181699.89730331395
566,148548.74352573708
567,157534.13607635378
568,171592.4108461139
569,265855.0228815174
570,232650.18541749494
571,266824.47650846315
572,258101.1087678504
573,162750.28068553287
574,204260.448562802
575,194952.21166556244
576,197356.62627152813
577,290198.93804974726
578,227750.984296812
579,344148.7087819216
580,301130.27633275534
581,207332.1893264791
582,174274.76527093086
583,174229.89857214232
584,220209.40625092626
585,129841.46666809323
586,146055.45441827737
587,135510.18803177573
588,130753.23398757333
589,183533.3366651808
590,101183.25788996796
591,138113.12670654766
592,147484.5605955202
593,87188.62529160325
594,155751.23077596078
595,135610.93616148864
596,118670.31038381402
597,223800.38502445444
598,126674.9159133195
599,170983.52460111346
600,182458.56044184085
601,137057.4819062764
602,118390.94599765156
603,139861.35585229364
604,116750.17907686313
605,175211.11548316004
606,114488.9076806432
607,129007.20320522293
608,83422.71368209172
609,119804.4944609421
610,89820.26569790136
611,122796.57206721185
612,135190.66216527892
613,175866.11668387512
614,153053.1605081655
615,119383.19477673901
616,150100.28707196788
617,125508.78563991787
618,131290.53969534984
619,113369.745443626
620,118768.20657424716
621,120206.32384384084
622,144751.1663985033
623,112044.52150176825
624,120535.71546757527
625,115010.15982588948
626,122842.61407907831
627,94567.45460909253
628,85731.98171550164
629,126213.5754036573
630,117957.97995298928
631,120704.45153975065
632,124382.93794228203
633,130871.78729531732
634,150738.22917285928
635,79357.85107341217
636,93976.87612849878
637,146869.30155658224
638,66794.09778062612
639,91011.30614177705
640,114749.62054528782
641,133750.38796086932
642,105577.03625695169
643,120537.21356784632
644,120795.39160491546
645,74039.96716873006
646,224890.60143241705
647,120324.76789887258
648,120695.83540736634
649,134017.167089133
650,145037.91855198782
651,137701.34867420825
652,125767.1396073271
653,108986.16805561268
654,153744.28236927916
655,117852.46575639269
656,151056.63112012928
657,115002.1012252227
658,103238.21749149157
659,112944.45909544539
660,109055.25238726051
661,109584.8398877341
662,84445.30086023321
663,167832.5574203151
664,119510.80505853813
665,163339.12842029947
666,135240.43702851073
667,125814.26417481364
668,114037.60069253157
669,146106.82431109092
670,143498.60680356208
671,118318.16080084108
672,120998.1017916816
673,122212.69728752943
674,107230.21660127013
675,72135.93044010834
676,114607.18979799122
677,140044.75515445205
678,153051.3074520137
679,140553.77161422488
680,132924.3973794406
681,132616.91975254423
682,142667.11458809275
683,107500.50377854522
684,135514.09317938826
685,170855.18755751307
686,129982.36617341453
687,125219.0146141932
688,136989.65870572726
689,212291.25276853616
690,134091.18110184415
691,170974.55547225822
692,157010.36472770752
693,109900.46602439148
694,129893.75988208075
695,244513.16183436557
696,227044.39325907963
697,234414.08928592727
698,205093.00875098817
699,178234.5557041124
700,240233.31356686706
701,421734.1520878589
702,326853.2505309895
703,257491.0240978543
704,184064.14731834183
705,147081.64393274058
706,208927.41380262878
707,211084.07130132834
708,194905.22942441373
709,216217.2154844605
710,145448.97576387264
711,145578.2707007181
712,165185.42112354172
713,230987.58426270634
714,296727.96526254166
715,354087.3421058874
716,244058.76383178888
717,209393.39836861612
718,136997.7947007958
719,176701.7472840077
720,190258.63146605028
721,212392.22504580359
722,206667.67584545328
723,131505.83440449147
724,131341.4742137347
725,142596.1359627279
726,153712.67559706912
727,154924.6186008944
728,181452.4445242205
729,78218.88281612098
730,83075.48395742169
731,82329.34939634382
732,97153.1058222783
733,98343.06403162054
734,113286.5745669122
735,106216.25485954687
736,113242.54397196698
737,160330.67230241024
738,184789.30501549074
739,136356.1625681102
740,137077.94487407012
741,206932.15561842738
742,145889.4994503981
743,168586.78793656282
744,107020.69417176483
745,126736.74736999877
746,220072.27297682132
747,217524.33935443335
748,206707.34975745523
749,115761.48435100917
750,115604.08380404873
751,113487.78971822863
752,109500.06653259846
753,131211.88716280425
754,110774.67353650206
755,148335.1031728124
756,75497.36084399773
757,86041.87864239924
758,78987.80242545367
759,86834.8245583883
760,334783.5244342639
761,239870.73327213436
762,262889.2732454178
763,213249.00759028946
764,134490.57360078668
765,173542.71794393772
766,190885.30145241914
767,301165.7642585801
768,239270.15377998294
769,163431.32613621897
770,218182.90901816593
771,170477.5974173215
772,163049.65810437762
773,257538.13865291091
774,207969.71470867682
775,262070.7124047693
776,317270.69400942745
777,193208.976952528
778,113287.10965616326
779,164472.44434269998
780,153760.4877430055
781,135056.7523094804
782,129259.73988283852
783,102894.37509550402
784,89867.29331421033
785,146573.44857939318
786,102312.90234234596
787,117583.38266488243
788,126156.8147942176
789,136677.957546547
790,117711.23153850192
791,170263.8710472691
792,166316.26124524674
793,187637.37062474003
794,192871.37286783598
795,182078.9045654586
796,195509.861389263
797,165821.933887748
798,179750.9786672577
799,149510.64582854637
800,191410.78380385027
801,209904.15664254298
802,351744.13736469287
803,438420.1890370854
804,161648.5986481937
805,281991.15753707645
806,350316.43046609295
807,382849.5831116726
808,152303.12294939577
809,186902.26792278053
810,214544.27807587868
811,186489.61851825987
812,163743.67953078542
813,178517.49628393253
814,158980.81434830045
