Id,SalePrice
0,125022.7197028401
1,152916.10961852383
2,182854.91618312825
3,183453.37220041966
4,200582.05569585512
5,183596.8361777801
6,164593.50916251994
7,175560.15447136137
8,179400.28105465724
9,120882.24293307713
10,197542.67396129784
11,90133.0957299836
12,98954.77526938407
13,154811.19156627907
14,160717.45343736836
15,368132.15121143823
16,251175.03446015768
17,299350.8664548117
18,236364.53340165628
19,451687.0872756839
20,307714.3919979445
21,208986.42469165334
22,173737.68552509267
23,180492.33580144
24,175195.69625438817
25,196933.7574538797
26,341855.46890290815
27,235713.42233863083
28,209433.27846317063
29,186384.60926900012
30,193963.2447787096
31,100781.12620784815
32,177350.62846067312
33,294027.6721343404
34,295685.55782225495
35,219351.14056844395
36,191421.73995133792
37,153112.27644113492
38,153641.44439412036
39,152336.0549136007
40,164382.9254220596
41,174766.64025961724
42,292745.92364804563
43,227778.90614398575
44,212430.60036344655
45,180650.69457717251
46,208962.9628834455
47,202215.8494036778
48,167639.88356721002
49,152985.20361932873
50,154041.1499248912
51,167656.40690096107
52,149726.65750712957
53,152846.30521260865
54,164615.16630997273
55,156303.0918254507
56,146982.96856682104
57,130897.60903748363
58,222112.42806916032
59,138492.11676206384
60,146941.63449617842
61,163178.6261600845
62,111975.00815261067
63,122346.94908896701
64,127228.16206893674
65,127749.08937102323
66,109809.60925423828
67,126194.17553998479
68,143291.65654371135
69,166535.60488841758
70,127510.28201990202
71,106430.46310786191
72,142403.1252689206
73,114923.38810163403
74,144388.84551342396
75,119803.25903601733
76,80562.70042657886
77,186741.36840338932
78,208710.64620771713
79,112543.96210312034
80,143969.05253708252
81,138989.75317820022
82,213671.20412981627
83,81882.64130021266
84,106325.46071447441
85,124944.43022137624
86,130483.97111391369
87,129718.51173009037
88,114318.18357829763
89,140572.02106908427
90,117145.99132457722
91,145205.99952877115
92,136536.72021626375
93,113065.44177283144
94,166366.35759834934
95,90518.39961815084
96,123974.61480220943
97,86903.84647564491
98,109309.99311757092
99,142670.78047998177
100,134136.84131777624
101,127492.48586392507
102,121789.8931985763
103,163081.52663484786
104,156253.53689123955
105,186566.03495274571
106,83388.112528754
107,221087.3982971789
108,139789.90036832672
109,125587.59284799099
110,130154.12717962955
111,145413.97549920614
112,225836.40113959162
113,115796.07740145018
114,204548.9003627692
115,211060.50565776732
116,203324.21790762508
117,144687.88456976393
118,143343.45671738771
119,195835.26398173912
120,138620.694933761
121,127724.50937416687
122,324852.642920671
123,239732.345790717
124,139184.77909825338
125,70161.19122314347
126,107764.57822997854
127,150788.9966534914
128,102699.14418570153
129,135169.41239140334
130,103383.98120288423
131,119251.28739038453
132,115758.98915965093
133,128706.9685344199
134,121296.14859095243
135,232360.80619109762
136,156655.2938462283
137,180536.44429243274
138,197427.9414990975
139,192910.54654717556
140,75670.40500701645
141,107900.75785302659
142,100798.42494820055
143,277668.525666742
144,250211.2160939437
145,165054.72119656933
146,157031.6748291024
147,215968.2861212747
148,195820.7477326288
149,163058.01750232626
150,148750.75499822726
151,159879.3932090352
152,158205.95923864163
153,120005.41074753365
154,92058.45782040039
155,87810.85230669192
156,92363.41747757052
157,126079.67509307576
158,132773.49562214027
159,144080.83259930162
160,135234.8268169306
161,152202.91888399422
162,292088.31346517
163,210546.96661782954
164,126615.10051984843
165,171432.23447257132
166,189337.86836913193
167,286254.49629108614
168,174252.34057594583
169,342500.57633720746
170,226578.2205951774
171,246954.75223384815
172,169458.49117592926
173,180179.6919049645
174,181269.27491869632
175,157684.0841831462
176,178421.89766508847
177,210947.69010571713
178,180204.34329315575
179,248893.4400558409
180,186383.4337569531
181,217246.75459135172
182,226753.48880651363
183,227973.40044224187
184,181044.42227327268
185,153405.60342654906
186,162409.25143080152
187,146118.78692654904
188,139757.60006470393
189,120809.2187738789
190,120922.29775848486
191,91126.44415338719
192,95972.27954395025
193,159557.08354718416
194,166347.45881444812
195,154146.9247490557
196,156264.99898051252
197,158274.51126609073
198,158221.97583489123
199,146328.01710405794
200,428528.6500243654
201,362982.20553313784
202,369435.96675182926
203,412360.97824253276
204,311288.93754966883
205,329320.486467785
206,357962.66597876215
207,324160.51534610917
208,293942.65234733705
209,332191.2152678833
210,249199.32320236877
211,449902.6802920309
212,296721.08596791246
213,249709.76250795764
214,177570.5533595479
215,178479.19175755148
216,204668.1724464525
217,421860.51059019903
218,382522.3834484091
219,312979.42764392734
220,254443.70934363635
221,308746.2696959428
222,188234.45594405534
223,174064.94135916675
224,175017.566456029
225,169834.0165236373
226,169052.51943484554
227,187760.9891796442
228,191451.9225855211
229,184568.06050670473
230,176124.8243148255
231,268779.30784004857
232,170800.96679596842
233,182683.73658600738
234,168375.04911611683
235,257084.0948558664
236,171487.1665702153
237,351377.29405030643
238,316251.06988042424
239,240444.6311176042
240,260166.12676890442
241,249464.70509080114
242,247211.51683031087
243,289633.3812946419
244,239920.97883746677
245,402183.2446420469
246,220420.62595663127
