Id,SalePrice
0,122424.85180966287
1,153387.6848210453
2,179840.93748167122
3,187248.50220004894
4,192440.57864071958
5,179651.64390855643
6,173881.2643667601
7,165736.00684812793
8,183168.0570101656
9,120345.00164252063
10,204460.35430660506
11,90850.43732454436
12,99061.80568504395
13,152776.61866688824
14,133643.4393472456
15,395717.54035306664
16,266778.00050489197
17,290264.52316836535
18,278198.1279506117
19,481324.89028115803
20,333353.9117047768
21,204772.06256872803
22,165657.04367366136
23,172058.126927834
24,173088.52766035532
25,191584.97073956003
26,388682.95130248356
27,236123.47290835984
28,208317.4959274218
29,213531.56865367817
30,193963.63366631517
31,94091.86024886515
32,188183.81550657348
33,308540.5394391722
34,308224.602591958
35,233498.36247397072
36,186940.9859284676
37,157506.73169394274
38,159040.920660689
39,145906.7967424125
40,167883.35566603421
41,151273.30848097318
42,290816.35741469875
43,236701.80550747743
44,218612.42307729714
45,186757.7851311699
46,230695.5483441778
47,199744.07780532644
48,170217.59668807505
49,145452.01894658175
50,143132.47268638827
51,171851.02435179392
52,148448.82874889096
53,164948.93906252563
54,183068.96653431258
55,160123.27132541192
56,157105.516349521
57,129935.7842830192
58,225082.71318979136
59,132281.05398122125
60,135687.95511652823
61,165337.77627093683
62,108963.0803987283
63,125447.11884550676
64,127788.76228342386
65,124663.48958486314
66,104195.93110630146
67,125286.14830140946
68,148377.05944110703
69,181873.73879366426
70,102327.13270670212
71,99687.23656925852
72,138109.46356940057
73,120639.79357867115
74,155274.21512949344
75,112929.15912556516
76,77733.97730813755
77,171842.1947771158
78,189297.3019822403
79,91201.57648009242
80,140793.52485738293
81,141737.9274832573
82,215547.133638969
83,75686.08292283278
84,102163.8835133243
85,122765.15003730256
86,128737.33269702495
87,133897.59559541964
88,109335.0738143303
89,139600.22394002377
90,110834.81624236569
91,127269.01159581826
92,149765.90849646862
93,111506.20686924728
94,158196.16260183053
95,78450.83448340498
96,107347.79860862544
97,84751.03230676375
98,84378.01289254674
99,139093.42769151792
100,119155.05693358362
101,128207.9669958201
102,118112.62959140586
103,157054.55855019565
104,148122.55920636165
105,229919.5454026251
106,75466.79801651475
107,230219.2128339773
108,139091.38709598055
109,132489.91044244677
110,122714.06561809417
111,150508.6170631151
112,245264.57425683434
113,112577.94479716754
114,215917.83722009035
115,218824.29041709594
116,201892.68558571753
117,146251.46669904544
118,139858.25224474396
119,189289.79909107543
120,141903.71545844257
121,125466.9451874986
122,332352.98791338695
123,233856.41447118134
124,139585.45231483664
125,72328.85726841213
126,106170.6212149846
127,149588.5996763577
128,104442.0061207822
129,135415.7796694605
130,97714.89922556133
131,114110.07669203568
132,127577.97237955367
133,114071.6222644084
134,110486.93274439246
135,247243.22238890713
136,178983.0414825757
137,201561.08481144215
138,184679.01504808027
139,179573.1700190729
140,68009.33851355081
141,109165.79980690248
142,100723.36723706644
143,267834.8530111647
144,248381.48678568134
145,164514.63416890433
146,159598.51374201715
147,211815.05128880322
148,198643.67088181776
149,152624.97893830773
150,143457.22256263866
151,166134.9330492223
152,153209.67996429076
153,124047.3414863206
154,81694.88939956024
155,76750.33492006433
156,87665.86286316029
157,120139.34313028984
158,139210.45548848461
159,139182.85258685684
160,131504.69227212798
161,140112.40992788645
162,282626.9067299177
163,209935.4980354039
164,119829.28643341508
165,170004.9729083383
166,184753.55829300583
167,277902.49476922664
168,179876.4905951275
169,371227.11421310087
170,220130.307515621
171,247882.05217693784
172,169545.79408679492
173,184414.92008128087
174,184145.16704258887
175,154847.432792696
176,173453.90182175805
177,203776.0875085228
178,187325.53131189937
179,260211.1467654306
180,184260.37748798943
181,218098.71392597383
182,224386.94457943534
183,227751.11460984178
184,184151.87390353193
185,155452.7806930258
186,162252.10212232987
187,132856.5251791086
188,134479.49308224404
189,115624.00077042951
190,119514.0806780587
191,92303.2238224794
192,94742.9486096974
193,159917.8780659646
194,156926.3798643705
195,149602.55046751586
196,154512.93064187295
197,151283.23721271646
198,137460.8737676844
199,150591.18707449763
200,453114.10618341056
201,409440.0799252328
202,399933.9556339252
203,409062.8657331575
204,308606.233138201
205,329360.0003830069
206,384335.68351348897
207,337568.9896526985
208,294282.44999548356
209,338896.6390080694
210,255694.83463658433
211,440223.82088248397
212,301648.1670917043
213,248368.6990794106
214,175801.68181440583
215,177387.70263341087
216,210845.52921749145
217,426828.1605885991
218,382979.8131968487
219,311507.2049668303
220,244782.43318134462
221,312702.5567500293
222,176804.4533773773
223,171466.9588563192
224,176940.34688232065
225,174572.4654469266
226,168039.2693077348
227,184051.21221888828
228,189297.54935753555
229,191316.60103816405
230,175103.93525717873
231,275130.25057343754
232,167743.5765404306
233,184711.2364279637
234,166973.80771848396
235,278842.26306145114
236,168970.60721507896
237,394999.4529313276
238,331040.291488481
239,244564.91739279783
240,269159.9618002861
241,270868.3117007974
242,262674.3338704897
243,302887.6096933089
244,226802.2639999179
245,415576.96761533385
246,219986.01044586892
247,206148.40243444467
248,293990.3492087003
249,218979.50912857382
250,256436.05197990604
251,274004.83156597527
252,259752.18932626423
253,220393.01974926985
254,203865.56134259724
255,186592.51604008581
256,175637.92021482147
257,127271.52062080454
258,202671.7108814973
259,249023.67509371042
260,168453.79254891508
261,123256.48635966332
262,151418.11097078986
263,219739.14830092326
264,242796.0619219783
265,189503.38856355718
266,158336.74844967417
267,180632.44646945797
268,164567.94040886228
269,160689.36357294337
270,123807.75997332842
271,126729.6501836221
272,113786.1934542973
273,117678.16349622852
274,134780.38892771865
275,118393.65089109051
276,341572.72047163657
277,201464.21115219258
278,267557.5799647783
279,204765.65069367754
280,186823.64750792668
281,167946.31061821245
282,167733.0539446323
283,316071.6864185056
284,216045.3999930244
285,199666.7362490027
286,221026.0143689401
287,219533.29433227546
288,146947.56426358942
289,129721.20914762172
290,242407.4234012742
291,120505.84769234552
292,133741.86737947518
293,198642.53486414993
294,165772.63807931193
295,128776.77559582682
296,117697.24777464733
297,141659.96571459176
298,159413.72650161575
